Country,Region,ResidenceType,Year,PM25,HealthCategory,HealthImpactScore,lat,long
Grenada,Americas,Rural,2014,9.92,Moderate,2,12.117242437507342,-61.68221177193215
Barbados,Americas,Total,2014,9.95,Moderate,2,13.181449807744775,-59.55978512281236
Monaco,Europe,Cities,2014,9.97,Moderate,2,43.75274824120421,7.40627450663944
Monaco,Europe,Total,2014,9.97,Moderate,2,43.75274824120421,7.40627450663944
Monaco,Europe,Urban,2014,9.97,Moderate,2,43.75274824120421,7.40627450663944
Luxembourg,Europe,Cities,2014,9.97,Moderate,2,49.76678237167175,6.0721581647692275
Kenya,Africa,Cities,2014,9.98,Moderate,2,0.5994488365065361,37.79622826715814
Barbados,Americas,Cities,2014,9.99,Moderate,2,13.181449807744775,-59.55978512281236
Barbados,Americas,Urban,2014,9.99,Moderate,2,13.181449807744775,-59.55978512281236
Afghanistan,Eastern Mediterranean,Cities,2014,91.92,Hazardous,5,33.81875642614741,65.92599980294847
Denmark,Europe,Rural,2013,10.01,Moderate,2,55.97498217099483,10.042211774911003
Portugal,Europe,Cities,2013,10.03,Moderate,2,39.60621030811328,-8.528130281259472
Mauritius,Africa,Cities,2013,10.05,Moderate,2,-20.277619585001833,57.57126469549003
Haiti,Americas,Cities,2013,10.09,Moderate,2,18.93457513645946,-72.68676252790391
Andorra,Europe,Total,2013,10.15,Moderate,2,42.54228639431242,1.560524680303185
Belize,Americas,Urban,2013,10.19,Moderate,2,17.19829887063732,-88.71106761807934
Belize,Americas,Cities,2013,10.19,Moderate,2,17.19829887063732,-88.71106761807934
Belize,Americas,Towns,2013,10.2,Moderate,2,17.19829887063732,-88.71106761807934
Suriname,Americas,Rural,2013,10.21,Moderate,2,4.129848287854486,-55.91243117427252
Belize,Americas,Rural,2013,10.25,Moderate,2,17.19829887063732,-88.71106761807934
Belize,Americas,Total,2013,10.25,Moderate,2,17.19829887063732,-88.71106761807934
Malta,Europe,Rural,2013,10.33,Moderate,2,35.92147212267087,14.405376786768006
Guyana,Americas,Total,2013,10.41,Moderate,2,4.789642907600431,-58.97992099271873
Russian Federation,Europe,Total,2013,10.46,Moderate,2,66.03172193364617,95.6413766734594
Luxembourg,Europe,Rural,2013,10.49,Moderate,2,49.76678237167175,6.0721581647692275
Guyana,Americas,Towns,2013,10.55,Moderate,2,4.789642907600431,-58.97992099271873
Andorra,Europe,Towns,2013,10.56,Moderate,2,42.54228639431242,1.560524680303185
Andorra,Europe,Urban,2013,10.56,Moderate,2,42.54228639431242,1.560524680303185
Mauritius,Africa,Rural,2013,10.6,Moderate,2,-20.277619585001833,57.57126469549003
Mauritius,Africa,Total,2013,10.64,Moderate,2,-20.277619585001833,57.57126469549003
Mauritius,Africa,Urban,2013,10.64,Moderate,2,-20.277619585001833,57.57126469549003
Cuba,Americas,Rural,2013,10.65,Moderate,2,21.637935340166706,-78.98705412942007
Luxembourg,Europe,Cities,2013,10.71,Moderate,2,49.76678237167175,6.0721581647692275
Russian Federation,Europe,Towns,2013,10.74,Moderate,2,66.03172193364617,95.6413766734594
Monaco,Europe,Cities,2013,10.77,Moderate,2,43.75274824120421,7.40627450663944
Monaco,Europe,Total,2013,10.77,Moderate,2,43.75274824120421,7.40627450663944
Monaco,Europe,Urban,2013,10.77,Moderate,2,43.75274824120421,7.40627450663944
United Kingdom of Great Britain and Northern Ireland,Europe,Towns,2013,10.83,Moderate,2,54.01164974612877,-2.758142056330439
France,Europe,Rural,2013,10.91,Moderate,2,30.536436471156776,88.26813167892396
Denmark,Europe,Towns,2013,10.91,Moderate,2,55.97498217099483,10.042211774911003
Spain,Europe,Towns,2013,10.94,Moderate,2,40.20765398401546,-3.703536252532036
Guyana,Americas,Urban,2013,10.94,Moderate,2,4.789642907600431,-58.97992099271873
Denmark,Europe,Total,2013,10.97,Moderate,2,55.97498217099483,10.042211774911003
Luxembourg,Europe,Total,2013,11.03,Moderate,2,49.76678237167175,6.0721581647692275
Namibia,Africa,Rural,2013,11.06,Moderate,2,-22.069690013855066,17.195019957489034
Switzerland,Europe,Towns,2013,11.18,Moderate,2,46.79889642719673,8.206281998124156
Guyana,Americas,Cities,2013,11.2,Moderate,2,4.789642907600431,-58.97992099271873
Spain,Europe,Total,2013,11.22,Moderate,2,40.20765398401546,-3.703536252532036
Luxembourg,Europe,Urban,2013,11.28,Moderate,2,49.76678237167175,6.0721581647692275
Mauritius,Africa,Towns,2013,11.33,Moderate,2,-20.277619585001833,57.57126469549003
Switzerland,Europe,Total,2013,11.38,Moderate,2,46.79889642719673,8.206281998124156
Brazil,Americas,Rural,2013,11.39,Moderate,2,-10.639048767332707,-53.215733923741304
Lithuania,Europe,Rural,2013,11.46,Moderate,2,55.32377006198488,23.897099877574927
Suriname,Americas,Total,2013,11.46,Moderate,2,4.129848287854486,-55.91243117427252
Luxembourg,Europe,Towns,2013,11.48,Moderate,2,49.76678237167175,6.0721581647692275
Denmark,Europe,Urban,2013,11.49,Moderate,2,55.97498217099483,10.042211774911003
Russian Federation,Europe,Urban,2013,11.62,Moderate,2,66.03172193364617,95.6413766734594
San Marino,Europe,Total,2013,11.72,Moderate,2,43.94186523533145,12.459215228352486
San Marino,Europe,Towns,2013,11.72,Moderate,2,43.94186523533145,12.459215228352486
San Marino,Europe,Urban,2013,11.72,Moderate,2,43.94186523533145,12.459215228352486
Switzerland,Europe,Urban,2013,11.76,Moderate,2,46.79889642719673,8.206281998124156
Spain,Europe,Urban,2013,11.77,Moderate,2,40.20765398401546,-3.703536252532036
United Kingdom of Great Britain and Northern Ireland,Europe,Total,2013,11.82,Moderate,2,54.01164974612877,-2.758142056330439
Latvia,Europe,Rural,2013,11.85,Moderate,2,56.85952164578425,24.920447008391992
Namibia,Africa,Total,2013,11.85,Moderate,2,-22.069690013855066,17.195019957489034
Germany,Europe,Rural,2013,11.9,Moderate,2,51.05057720039199,10.364371589292613
Japan,Western Pacific,Rural,2013,11.98,Moderate,2,37.46088047559287,137.6600062659808
Suriname,Americas,Towns,2013,12,Moderate,2,4.129848287854486,-55.91243117427252
Russian Federation,Europe,Cities,2013,12,Moderate,2,66.03172193364617,95.6413766734594
Brazil,Americas,Towns,2013,12.02,Moderate,2,-10.639048767332707,-53.215733923741304
United Kingdom of Great Britain and Northern Ireland,Europe,Urban,2013,12.09,Moderate,2,54.01164974612877,-2.758142056330439
Denmark,Europe,Cities,2013,12.16,Moderate,2,55.97498217099483,10.042211774911003
Netherlands (Kingdom of the),Europe,Rural,2013,12.2,Moderate,2,52.22691960090928,4.99154833318456
Kenya,Africa,Urban,2013,12.27,Moderate,2,0.5994488365065361,37.79622826715814
Suriname,Americas,Urban,2013,12.31,Moderate,2,4.129848287854486,-55.91243117427252
Morocco,Eastern Mediterranean,Rural,2013,12.32,Moderate,2,29.76685913718276,-8.727847752068008
Spain,Europe,Cities,2013,12.33,Moderate,2,40.20765398401546,-3.703536252532036
Zimbabwe,Africa,Rural,2013,12.36,Moderate,2,-18.997046809067218,29.851013379676168
Singapore,Western Pacific,Rural,2013,12.41,Moderate,2,1.358762240040157,103.817255835084
Kenya,Africa,Total,2013,12.44,Moderate,2,0.5994488365065361,37.79622826715814
Suriname,Americas,Cities,2013,12.5,Moderate,2,4.129848287854486,-55.91243117427252
Namibia,Africa,Towns,2013,12.51,Moderate,2,-22.069690013855066,17.195019957489034
Austria,Europe,Rural,2013,12.54,Moderate,2,47.592293442958706,14.110430066704852
Botswana,Africa,Rural,2013,12.54,Moderate,2,-22.16524478709958,23.808612894002028
Belgium,Europe,Rural,2013,12.57,Moderate,2,50.63889496311262,4.645938194702398
France,Europe,Towns,2013,12.58,Moderate,2,48.969031875021756,19.08893518615514
Kenya,Africa,Rural,2013,12.58,Moderate,2,0.5994488365065361,37.79622826715814
Switzerland,Europe,Cities,2013,12.59,Moderate,2,46.79889642719673,8.206281998124156
United Kingdom of Great Britain and Northern Ireland,Europe,Cities,2013,12.6,Moderate,2,54.01164974612877,-2.758142056330439
Lithuania,Europe,Total,2013,12.65,Moderate,2,55.32377006198488,23.897099877574927
Morocco,Eastern Mediterranean,Towns,2013,12.67,Moderate,2,29.76685913718276,-8.727847752068008
Cuba,Americas,Towns,2013,12.7,Moderate,2,21.637935340166706,-78.98705412942007
Botswana,Africa,Total,2013,12.81,Moderate,2,-22.16524478709958,23.808612894002028
Morocco,Eastern Mediterranean,Total,2013,12.87,Moderate,2,29.76685913718276,-8.727847752068008
Argentina,Americas,Cities,2013,12.93,Moderate,2,-34.68398767122581,-64.76261489391939
France,Europe,Total,2013,12.95,Moderate,2,35.57265605311841,28.31792237702757
Japan,Western Pacific,Towns,2013,12.96,Moderate,2,37.46088047559287,137.6600062659808
Netherlands (Kingdom of the),Europe,Towns,2013,12.99,Moderate,2,52.22691960090928,4.99154833318456
Namibia,Africa,Urban,2013,13.03,Moderate,2,-22.069690013855066,17.195019957489034
Germany,Europe,Towns,2013,13.07,Moderate,2,51.05057720039199,10.364371589292613
Zimbabwe,Africa,Towns,2013,13.1,Moderate,2,-18.997046809067218,29.851013379676168
Zimbabwe,Africa,Total,2013,13.1,Moderate,2,-18.997046809067218,29.851013379676168
Argentina,Americas,Urban,2013,13.12,Moderate,2,-34.68398767122581,-64.76261489391939
Morocco,Eastern Mediterranean,Urban,2013,13.13,Moderate,2,29.76685913718276,-8.727847752068008
Brazil,Americas,Total,2013,13.15,Moderate,2,-10.639048767332707,-53.215733923741304
Netherlands (Kingdom of the),Europe,Total,2013,13.2,Moderate,2,52.22691960090928,4.99154833318456
Maldives,South-East Asia,Cities,2013,13.21,Moderate,2,3.7284611744052643,73.45708054812312
Cuba,Americas,Total,2013,13.24,Moderate,2,21.637935340166706,-78.98705412942007
Germany,Europe,Total,2013,13.27,Moderate,2,51.05057720039199,10.364371589292613
Jamaica,Americas,Rural,2013,13.28,Moderate,2,18.157450872676606,-77.31439583142861
Morocco,Eastern Mediterranean,Cities,2013,13.31,Moderate,2,29.76685913718276,-8.727847752068008
Netherlands (Kingdom of the),Europe,Urban,2013,13.38,Moderate,2,52.22691960090928,4.99154833318456
Japan,Western Pacific,Total,2013,13.45,Moderate,2,37.46088047559287,137.6600062659808
Paraguay,Americas,Rural,2013,13.45,Moderate,2,-23.208909339152218,-58.443432990284975
Jamaica,Americas,Towns,2013,13.46,Moderate,2,18.157450872676606,-77.31439583142861
Maldives,South-East Asia,Urban,2013,13.47,Moderate,2,3.7284611744052643,73.45708054812312
Malta,Europe,Towns,2013,13.51,Moderate,2,35.92147212267087,14.405376786768006
Somalia,Eastern Mediterranean,Towns,2013,13.51,Moderate,2,4.7394062218941135,45.67929283895279
Brazil,Americas,Urban,2013,13.57,Moderate,2,-10.639048767332707,-53.215733923741304
Netherlands (Kingdom of the),Europe,Cities,2013,13.66,Moderate,2,52.22691960090928,4.99154833318456
Maldives,South-East Asia,Total,2013,13.67,Moderate,2,3.7284611744052643,73.45708054812312
Namibia,Africa,Cities,2013,13.67,Moderate,2,-22.069690013855066,17.195019957489034
Austria,Europe,Towns,2013,13.72,Moderate,2,47.592293442958706,14.110430066704852
Comoros,Africa,Rural,2013,13.73,Moderate,2,-11.877908568325992,43.68165678594181
Botswana,Africa,Towns,2013,13.74,Moderate,2,-22.16524478709958,23.808612894002028
Japan,Western Pacific,Urban,2013,13.83,Moderate,2,37.46088047559287,137.6600062659808
Germany,Europe,Urban,2013,13.85,Moderate,2,51.05057720039199,10.364371589292613
Lithuania,Europe,Towns,2013,13.95,Moderate,2,55.32377006198488,23.897099877574927
Argentina,Americas,Towns,2013,13.97,Moderate,2,-34.68398767122581,-64.76261489391939
Austria,Europe,Total,2013,13.98,Moderate,2,47.592293442958706,14.110430066704852
Argentina,Americas,Total,2013,14.02,Moderate,2,-34.68398767122581,-64.76261489391939
Comoros,Africa,Total,2013,14.07,Moderate,2,-11.877908568325992,43.68165678594181
Comoros,Africa,Towns,2013,14.08,Moderate,2,-11.877908568325992,43.68165678594181
South Africa,Africa,Rural,2013,14.12,Moderate,2,-28.974208514441116,25.193438224147595
France,Europe,Urban,2013,14.15,Moderate,2,23.98930544499308,-44.54099213704467
Japan,Western Pacific,Cities,2013,14.17,Moderate,2,37.46088047559287,137.6600062659808
Kenya,Africa,Towns,2013,14.17,Moderate,2,0.5994488365065361,37.79622826715814
Comoros,Africa,Urban,2013,14.18,Moderate,2,-11.877908568325992,43.68165678594181
Botswana,Africa,Urban,2013,14.2,Moderate,2,-22.16524478709958,23.808612894002028
Brazil,Americas,Cities,2013,14.22,Moderate,2,-10.639048767332707,-53.215733923741304
Belgium,Europe,Towns,2013,14.22,Moderate,2,50.63889496311262,4.645938194702398
Lithuania,Europe,Urban,2013,14.23,Moderate,2,55.32377006198488,23.897099877574927
Maldives,South-East Asia,Rural,2013,14.24,Moderate,2,3.7284611744052643,73.45708054812312
Somalia,Eastern Mediterranean,Rural,2013,14.25,Moderate,2,4.7394062218941135,45.67929283895279
Somalia,Eastern Mediterranean,Total,2013,14.27,Moderate,2,4.7394062218941135,45.67929283895279
Malta,Europe,Total,2013,14.31,Moderate,2,35.92147212267087,14.405376786768006
Jamaica,Americas,Total,2013,14.32,Moderate,2,18.157450872676606,-77.31439583142861
Malta,Europe,Urban,2013,14.32,Moderate,2,35.92147212267087,14.405376786768006
Paraguay,Americas,Total,2013,14.34,Moderate,2,-23.208909339152218,-58.443432990284975
Somalia,Eastern Mediterranean,Urban,2013,14.38,Moderate,2,4.7394062218941135,45.67929283895279
Latvia,Europe,Towns,2013,14.39,Moderate,2,56.85952164578425,24.920447008391992
Comoros,Africa,Cities,2013,14.4,Moderate,2,-11.877908568325992,43.68165678594181
Belgium,Europe,Total,2013,14.41,Moderate,2,50.63889496311262,4.645938194702398
Ukraine,Europe,Rural,2013,14.43,Moderate,2,49.19560823173951,31.315583848435377
Cyprus,Europe,Rural,2013,14.47,Moderate,2,34.91708733807884,33.00581030462204
Malta,Europe,Cities,2013,14.48,Moderate,2,35.92147212267087,14.405376786768006
Zimbabwe,Africa,Urban,2013,14.48,Moderate,2,-18.997046809067218,29.851013379676168
Botswana,Africa,Cities,2013,14.51,Moderate,2,-22.16524478709958,23.808612894002028
Lithuania,Europe,Cities,2013,14.51,Moderate,2,55.32377006198488,23.897099877574927
Paraguay,Americas,Towns,2013,14.52,Moderate,2,-23.208909339152218,-58.443432990284975
United Republic of Tanzania,Africa,Rural,2013,14.53,Moderate,2,-6.268247790104617,34.80181064134596
Eswatini,Africa,Rural,2013,14.61,Moderate,2,-26.557546489339305,31.48186961105198
Maldives,South-East Asia,Towns,2013,14.63,Moderate,2,3.7284611744052643,73.45708054812312
Republic of Moldova,Europe,Rural,2013,14.74,Moderate,2,47.18717283670143,28.465619168033435
Romania,Europe,Rural,2013,14.83,Moderate,2,45.84841398366041,24.983181796396863
Belgium,Europe,Urban,2013,14.84,Moderate,2,50.63889496311262,4.645938194702398
Germany,Europe,Cities,2013,14.85,Moderate,2,51.05057720039199,10.364371589292613
Somalia,Eastern Mediterranean,Cities,2013,14.88,Moderate,2,4.7394062218941135,45.67929283895279
Eswatini,Africa,Total,2013,14.9,Moderate,2,-26.557546489339305,31.48186961105198
Argentina,Americas,Rural,2013,14.91,Moderate,2,-34.68398767122581,-64.76261489391939
Republic of Moldova,Europe,Towns,2013,14.97,Moderate,2,47.18717283670143,28.465619168033435
Zimbabwe,Africa,Cities,2013,15,Moderate,2,-18.997046809067218,29.851013379676168
Latvia,Europe,Total,2013,15.06,Sensitive groups,3,56.85952164578425,24.920447008391992
Greece,Europe,Rural,2013,15.08,Sensitive groups,3,39.047959603655926,22.96428544230628
Republic of Moldova,Europe,Total,2013,15.1,Sensitive groups,3,47.18717283670143,28.465619168033435
Austria,Europe,Urban,2013,15.14,Sensitive groups,3,47.592293442958706,14.110430066704852
Panama,Americas,Cities,2013,15.15,Sensitive groups,3,8.52023299495937,-80.11877624020535
Panama,Americas,Rural,2013,15.16,Sensitive groups,3,8.52023299495937,-80.11877624020535
France,Europe,Cities,2013,15.16,Sensitive groups,3,40.981383114121854,16.34258990176022
Panama,Americas,Total,2013,15.21,Sensitive groups,3,8.52023299495937,-80.11877624020535
Jamaica,Americas,Urban,2013,15.23,Sensitive groups,3,18.157450872676606,-77.31439583142861
Panama,Americas,Urban,2013,15.25,Sensitive groups,3,8.52023299495937,-80.11877624020535
Paraguay,Americas,Urban,2013,15.32,Sensitive groups,3,-23.208909339152218,-58.443432990284975
Italy,Europe,Rural,2013,15.35,Sensitive groups,3,42.71568614580387,12.201048504731768
Madagascar,Africa,Rural,2013,15.36,Sensitive groups,3,-19.31648369857136,46.742890054388134
United Republic of Tanzania,Africa,Total,2013,15.36,Sensitive groups,3,-6.268247790104617,34.80181064134596
Romania,Europe,Towns,2013,15.43,Sensitive groups,3,45.84841398366041,24.983181796396863
Eswatini,Africa,Towns,2013,15.53,Sensitive groups,3,-26.557546489339305,31.48186961105198
Republic of Moldova,Europe,Urban,2013,15.54,Sensitive groups,3,47.18717283670143,28.465619168033435
Ukraine,Europe,Towns,2013,15.57,Sensitive groups,3,49.19560823173951,31.315583848435377
Panama,Americas,Towns,2013,15.6,Sensitive groups,3,8.52023299495937,-80.11877624020535
Paraguay,Americas,Cities,2013,15.61,Sensitive groups,3,-23.208909339152218,-58.443432990284975
Belarus,Europe,Rural,2013,15.63,Sensitive groups,3,53.51952055703963,28.014955094802563
Eswatini,Africa,Urban,2013,15.75,Sensitive groups,3,-26.557546489339305,31.48186961105198
Belgium,Europe,Cities,2013,15.8,Sensitive groups,3,50.63889496311262,4.645938194702398
United Republic of Tanzania,Africa,Cities,2013,15.83,Sensitive groups,3,-6.268247790104617,34.80181064134596
Cuba,Americas,Urban,2013,15.9,Sensitive groups,3,21.637935340166706,-78.98705412942007
Romania,Europe,Total,2013,15.96,Sensitive groups,3,45.84841398366041,24.983181796396863
Ukraine,Europe,Total,2013,15.99,Sensitive groups,3,49.19560823173951,31.315583848435377
United Republic of Tanzania,Africa,Urban,2013,16.1,Sensitive groups,3,-6.268247790104617,34.80181064134596
Cyprus,Europe,Towns,2013,16.12,Sensitive groups,3,34.91708733807884,33.00581030462204
Cyprus,Europe,Total,2013,16.12,Sensitive groups,3,34.91708733807884,33.00581030462204
Eswatini,Africa,Cities,2013,16.14,Sensitive groups,3,-26.557546489339305,31.48186961105198
Mozambique,Africa,Rural,2013,16.18,Sensitive groups,3,-17.195857537030033,35.602727744192414
Austria,Europe,Cities,2013,16.27,Sensitive groups,3,47.592293442958706,14.110430066704852
Mozambique,Africa,Towns,2013,16.28,Sensitive groups,3,-17.195857537030033,35.602727744192414
United Republic of Tanzania,Africa,Towns,2013,16.3,Sensitive groups,3,-6.268247790104617,34.80181064134596
Hungary,Europe,Rural,2013,16.45,Sensitive groups,3,47.1659125111368,19.379267765675568
Madagascar,Africa,Total,2013,16.55,Sensitive groups,3,-19.31648369857136,46.742890054388134
Zambia,Africa,Rural,2013,16.55,Sensitive groups,3,-13.455525493308903,27.808581875598183
Singapore,Western Pacific,Cities,2013,16.58,Sensitive groups,3,1.358762240040157,103.817255835084
Singapore,Western Pacific,Total,2013,16.58,Sensitive groups,3,1.358762240040157,103.817255835084
Singapore,Western Pacific,Urban,2013,16.58,Sensitive groups,3,1.358762240040157,103.817255835084
South Africa,Africa,Towns,2013,16.58,Sensitive groups,3,-28.974208514441116,25.193438224147595
Mozambique,Africa,Total,2013,16.65,Sensitive groups,3,-17.195857537030033,35.602727744192414
Republic of Moldova,Europe,Cities,2013,16.66,Sensitive groups,3,47.18717283670143,28.465619168033435
Colombia,Americas,Rural,2013,16.89,Sensitive groups,3,3.9034800533900924,-73.07703226574134
Colombia,Americas,Towns,2013,17,Sensitive groups,3,3.9034800533900924,-73.07703226574134
